doc_id,advertisers_length,hash_value,advertiser_1,advertiser_2,advertiser_3,advertiser_4,advertiser_5,advertiser_1_adserver,advertiser_2_adserver,advertiser_3_adserver,advertiser_4_adserver,advertiser_5_adserver,advertiser_1_publisher,advertiser_2_publisher,advertiser_3_publisher,advertiser_4_publisher,advertiser_5_publisher,category_1_1,score_1_1,category_1_2,score_1_2,category_1_3,score_1_3,category_2_1,score_2_1,category_2_2,score_2_2,category_2_3,score_2_3,id,img_url,filename,img_text,popup_over_img,cropped_text,width,height,shape,domain,text_style,date_entry,discount_entry,call_to_action,contains_company_name,dominant_color_R,dominant_color_G,dominant_color_B,dominant_color_percentage,dominant_color_name,language,valid,intention,confidence_score
dda32cfc_0_1,1,5d8cae245cf638fb,karriere.at,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.6376080963567607,Business and Finance,0.1850303243808524,Hobbies & Interests,0.02701198838819281,Economy,0.22974322737303265,Job Search,0.1920425122950635,Career Advice,0.08232821069709688,2490,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/www.aargauerzeitung.ch/dda32cfc/0_1.png,5d8cae245cf638fb_0_1.png,Jobinserate flexibel,0,0,300,1000,Wide skyscraper,Jobs,typed,0,0,0,0,0.005950062545579725,0.010174427294586508,0.02587947670804169,55.63,black,de,1,corrupted,9.0
8cb9f72a_1_10,1,674edafb7b8992cd,karriere.at,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.6376080963567607,Business and Finance,0.1850303243808524,Hobbies & Interests,0.02701198838819281,Economy,0.22974322737303265,Job Search,0.1920425122950635,Career Advice,0.08232821069709688,2210,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.braunschweiger-zeitung.de/8cb9f72a/1_10.png,674edafb7b8992cd_1_10.png,"Jetzt Stelleninserat online buchen! NEU: Jobinserat online buchen Flexibel, einfach, unkompliziert - Inserate buchen wo und wann Sie wollen! Jetzt buchen karriere.at",0,0,940,100,Wide skyscraper,Jobs,typed,0,0,1,1,254.2316339317844,253.92963757956431,254.22325893023486,85.74,white,de,1,quality,5.0
8cb9f72a_1_4,1,20c55c2bcc6f8c3c,karriere.at,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.6376080963567607,Business and Finance,0.1850303243808524,Hobbies & Interests,0.02701198838819281,Economy,0.22974322737303265,Job Search,0.1920425122950635,Career Advice,0.08232821069709688,2213,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.braunschweiger-zeitung.de/8cb9f72a/1_4.png,20c55c2bcc6f8c3c_1_4.png,"NEU: karriere.at Online Shop Flexibel wie nie zuvor: Inserat sofort buchen, schnell online stellen - ganz allein karriere.at Jetzt Buchen",0,0,940,250,Wide skyscraper,Jobs,typed,0,0,1,1,252.0945121951256,251.63034134855064,252.11415457364865,88.91,white,de,1,quality,6.0
13f130be_1_1,1,3ce60056bfac9da2,factor-eleven.de,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.9418369755811844,Personal Finance,0.011657186321557132,Hobbies & Interests,0.007073492258298199,Business,0.621516459509107,Industries,0.2704993913524017,Economy,0.008011976440027725,1255,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/ksta.de/13f130be/1_1.png,3ce60056bfac9da2_1_1.png,"Inhalt Bundesministerium Klimaschutz, Umwelt, Energie, Mobilität, Innovation und Technologie ANMELDEN STARTSEITE WARUM WECHSELN JETZT ANMELDEN",1,0,717,767,Wide skyscraper,Other,mixed,0,0,1,1,2.384508248760696,1.5502351063770303,1.2745536677947769,29.51,black,de,0,quality,3.0
b2ebd853_1_4,1,d2437468b4e4a50a,visitjordan.com,,,,,False,False,False,False,False,False,False,False,False,False,Education,0.4313389498405663,Travel,0.16855169418977795,Sports,0.07816127460438946,English,0.5229625111787191,International News,0.02470864103492761,Language Learning,0.024329588171600827,2763,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/dailymail.co.uk/b2ebd853/1_4.png,d2437468b4e4a50a_1_4.png,Ad JOrDAn time to visit mars Jordan Touris carved by millenni OPEN Nawaz Sharif Khan support,1,1,300,600,Sidebar ad,Travel,typed,0,0,1,0,254.47214733436687,253.81439981129557,254.13169778258842,32.97,white,en,0,quality,4.0
db078323_1_21,1,8324e7f119d5aa4e,homeday.de,,,,,False,False,False,False,False,False,False,False,False,False,Real Estate,0.4389660793717992,Business and Finance,0.2268973176991162,Personal Finance,0.2212715979634714,Real Estate Buying and Selling,0.5551110412110064,Economy,0.060012916718619164,Auto Buying and Selling,0.05908673820332825,1861,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.lvz.de/db078323/1_20.png,8324e7f119d5aa4e_1_20.png,438000 Hauswertrechner Kostenloser Rechner für den Immobilienpreis Homeday Öffnen,0,0,970,250,Wide skyscraper,Real estate,typed,0,0,1,1,253.65799332254943,253.35802623947743,254.05940718217,52.6,white,de,1,price,7.0
270e1fa2_1_7,1,1db562ed1656e312,gabfaf.de,,,,,False,False,False,False,False,False,False,False,False,False,Sports,0.949451985542882,Television,0.01779123760520405,Video Gaming,0.00822402138379542,American Football,0.8008220115491805,Soccer,0.026963708491621847,Fantasy Sports,0.024547175654955514,1154,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.kn-online.de/22029fef/1_9.png,1db562ed1656e312_1_9.png,SPORTBUZZER Wir lieben den Fußball - doch er ist uns fremd geworden. #GABFAF holt den Fußball zurück! Alle Infos: www.gabfaf.de #GABFAF,0,0,800,250,Wide skyscraper,Sport,mixed,0,0,0,1,251.19224175736332,250.6936969261953,251.20063788224547,62.71,white,de,1,quality,3.0
53229384_1_0,1,1815c70d667ccd6e,gabfaf.de,,,,,False,False,False,False,False,False,False,False,False,False,Sports,0.949451985542882,Television,0.01779123760520405,Video Gaming,0.00822402138379542,American Football,0.8008220115491805,Soccer,0.026963708491621847,Fantasy Sports,0.024547175654955514,1114,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.dnn.de/53229384/1_0.png,1815c70d667ccd6e_1_0.png,SPORTBUZZER Wir lieben den Fußball - doch er ist uns fremd geworden. Alle Infos: www.gabfaf.de #GABFAF,0,0,200,600,Wide skyscraper,Sport,typed,0,0,0,1,250.7882598693141,250.30087084161363,250.82065179038887,59.04,white,de,1,quality,3.0
7b7a6522_1_4,1,580c7583f7ce9795,gabfaf.de,,,,,False,False,False,False,False,False,False,False,False,False,Sports,0.949451985542882,Television,0.01779123760520405,Video Gaming,0.00822402138379542,American Football,0.8008220115491805,Soccer,0.026963708491621847,Fantasy Sports,0.024547175654955514,68,http://ads3-d.adbl.io/static/img/2022-04-17/Automobiles/www.dnn.de/352efe3a/1_2.png,580c7583f7ce9795_1_2.png,SPORTBUZZER Wir lieben den Fußball - doch er ist uns fremd geworden. Alle Infos: www.gabfaf.de #GABFAF,0,0,300,250,Medium rectangle,Sport,typed,0,0,0,1,251.91944635268848,251.42849146374863,251.93285499835255,52.4,white,de,1,quality,3.0
6cc5f99c_1_1,1,d0aa7cb1437a4e65,gabfaf.de,,,,,False,False,False,False,False,False,False,False,False,False,Sports,0.949451985542882,Television,0.01779123760520405,Video Gaming,0.00822402138379542,American Football,0.8008220115491805,Soccer,0.026963708491621847,Fantasy Sports,0.024547175654955514,63,http://ads3-d.adbl.io/static/img/2022-04-17/Automobiles/www.dnn.de/352efe3a/1_4.png,d0aa7cb1437a4e65_1_4.png,SPORTBUZZER Wir lieben den Fußball - doch er ist uns fremd geworden. Alle Infos: www.gabfaf.de #GABFAF,0,0,728,90,Wide skyscraper,Sport,typed,0,0,0,1,251.4438972915917,250.92023013918828,251.4492487814677,60.75,white,de,1,quality,3.0
9b4a82b1_1_0,1,7cea8188d21357c3,toyota.at,,,,,False,False,False,False,False,False,False,False,False,False,Style & Fashion,0.3971982039350528,Business and Finance,0.20086303431127925,Shopping,0.16449443227752836,Beauty,0.35589976705263066,Household Supplies,0.15582479169281147,Industries,0.14168723456707993,1280,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/kurier.at/9b4a82b1/1_0.png,7cea8188d21357c3_1_0.png,"DER TOYOTA COROLLA TS HYBRID ELEKTRISCH FÜR ALLE ZUR PROBEFAHRT TOYOTA VERSICHERUNG AB € 79,-***",0,0,728,90,Wide skyscraper,Cars,typed,0,0,0,1,254.51895534962173,253.8973663968315,254.1428152814896,41.67,white,de,1,price,7.0
16ebdf1d_1_0,1,8db51573b9c6a13c,toyota.at,,,,,False,False,False,False,False,False,False,False,False,False,Style & Fashion,0.3971982039350528,Business and Finance,0.20086303431127925,Shopping,0.16449443227752836,Beauty,0.35589976705263066,Household Supplies,0.15582479169281147,Industries,0.14168723456707993,403,http://ads3-d.adbl.io/static/img/2022-04-17/Automobiles/kurier.at/16ebdf1d/1_0.png,8db51573b9c6a13c_1_0.png,"DER TOYOTA COROLLA HYBRID ELEKTRISCH FÜR ALLE ZUR PROBEFAHRT> TOYOTA VERSICHERUNG AB €77,-",0,0,728,90,Wide skyscraper,Cars,typed,0,0,0,1,252.62478144689754,251.83310790749286,251.33332233694475,46.23,white,de,1,price,7.0
302a3e93_1_2,1,f7bcdbf5229d1344,cala.co.uk,,,,,False,False,False,False,False,False,False,False,False,False,Real Estate,0.6931250391398694,Personal Finance,0.09315099745162346,Home & Garden,0.056947971776287486,Houses,0.2553729404118372,Home Utilities,0.07746094015919365,Real Estate Buying and Selling,0.0593145835248497,1935,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/www.wz.de/302a3e93/1_2.png,f7bcdbf5229d1344_1_2.png,CALA at Hampton Lakes 2-5 bed Homes in Peterborough Learn More,0,0,970,250,Wide skyscraper,Real estate,typed,0,0,1,1,254.5315985782156,254.05816359936298,254.44688749618985,70.54,white,de,1,quality,7.0
7d4b7a82_1_8,1,2ef0cecf8ffdc80b,arbeiterkammer.at,,,,,False,False,False,False,False,False,False,False,False,False,Business and Finance,0.7073096325616718,Personal Finance,0.18496032835510864,Careers,0.041988703635574574,Economy,0.21986565214574927,Remote Working,0.16065780957418016,Career Advice,0.13477434566583393,1930,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/www.vol.at/7d4b7a82/1_8.png,2ef0cecf8ffdc80b_1_8.png,20 WERBUNG AK-Bildungsgutschein: Hol dir 25% Rabatt!,0,0,315,348,Wide skyscraper,Education,typed,0,0,0,0,253.30548443606145,253.18404976867612,253.23305484435062,40.62,white,de,1,price,9.0
6aec966b_0_4,1,97afb27f8f33f279,bahn.de,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9794754918097356,Personal Finance,0.009566635964481035,Shopping,0.002962279776035591,Travel Type,0.4917531910507244,Travel Locations,0.4023570467206579,Insurance,0.0541768751963338,2622,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/abendblatt.de/6aec966b/0_4.png,97afb27f8f33f279_0_4.png,"Südfrankreich ab 39,90 Euro Die andere Art zu reisen - Südfrankreich mit der Deutschen Bahn. Schnell. Ab 39,90€. Deutsche Bahn Weitere Infos",0,0,940,250,Wide skyscraper,Travel,typed,0,0,1,1,253.68721606478863,253.19050396845745,253.70545862720184,48.17,white,de,1,price,9.0
6e0f0bc7_0_13,1,c34b2615655ab1ee,bahn.de,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.9794754918097356,Personal Finance,0.009566635964481035,Shopping,0.002962279776035591,Travel Type,0.4917531910507244,Travel Locations,0.4023570467206579,Insurance,0.0541768751963338,561,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/www.heise.de/6e0f0bc7/0_13.png,c34b2615655ab1ee_0_13.png,Deutsche Bahn Zum Termin nach Paris Mit der Bahn in 3:40 Stunden direkt ins Zentrum von Paris JETZT BUCHEN,0,0,300,269,Wide skyscraper,Travel,typed,0,0,1,1,242.0969890824593,241.5349863861063,238.1489862275077,46.89,white,de,1,quality,9.0
e37bcda7_1_4,1,e6397d11dd23a6e1,grandprixdepau.fr,,,,,False,False,False,False,False,False,False,False,False,False,Automotive,0.6326666636354616,Events and Attractions,0.20603542775922792,Hobbies & Interests,0.06593521636831078,Auto Type,0.2951747443893281,Sporting Events,0.06866743140282591,Auto Shows,0.05689237048370425,1268,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/sudouest.fr/e37bcda7/1_4.png,e6397d11dd23a6e1_1_4.png,20.21.22 MAI2022 JUBILÉ JIM CLARK PAU CLASSIC GRAND PRIX,0,0,300,250,Medium rectangle,Sport,typed,1,0,0,1,247.5103950103931,241.31762993762382,234.27035343035243,32.07,white,fr,1,quality,4.0
e32feee9_1_1,1,8f1a1344de294f06,grandprixdepau.fr,,,,,False,False,False,False,False,False,False,False,False,False,Automotive,0.6326666636354616,Events and Attractions,0.20603542775922792,Hobbies & Interests,0.06593521636831078,Auto Type,0.2951747443893281,Sporting Events,0.06866743140282591,Auto Shows,0.05689237048370425,2311,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/sudouest.fr/e32feee9/1_1.png,8f1a1344de294f06_1_1.png,PAU MOTORS FESTIVAL PAU GRAND PRIX & PAU Classic Grand Prix RÉSERVEZ VOS PLACES À PRIX RÉDUITS DÈS MAINTENANT: www.grandprixdepau.fr,0,0,1000,200,Wide skyscraper,Sport,mixed,0,0,0,1,31.155399034993344,44.50518551384281,88.25053380289444,72.12,navy,fr,1,quality,3.0
6be39be2_1_0,2,99f642dd874ddebc,on-running.com,google.com,,,,False,False,False,False,False,False,False,False,False,False,Style & Fashion,0.8716922076233079,Business and Finance,0.0598119562513473,Events and Attractions,0.02110439244684197,Men's Fashion,0.3048427717822587,Women's Fashion,0.09730819205584956,Industries,0.09201395690336828,1831,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.pnn.de/6be39be2/1_0.png,99f642dd874ddebc_1_0.png,on GET WEIRD ENTDECKEN,0,0,728,90,Wide skyscraper,Retail,typed,0,0,1,1,254.4892385501521,253.96527114358867,254.42520370890904,54.32,white,de,1,quality,6.0
357ff18a_1_0,1,1aebbcb6a9e7a6ba,tchibo.de,,,,,False,False,False,False,False,False,False,False,False,False,Home & Garden,0.579629881348239,Shopping,0.1935164276367455,Food & Drink,0.053901510715341175,Home Appliances,0.0957495833336989,Fashion Events,0.0566077647918096,Coupons and Discounts,0.049961777586752604,1271,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/www.t-online.de/357ff18a/1_0.png,1aebbcb6a9e7a6ba_1_0.png,Tchibo Pyjama 3499 BED & BREAKFAST Jetzt shoppen,0,0,300,600,Sidebar ad,Hotels and rentals,mixed,0,0,1,1,193.9118166675064,201.58519677620185,209.2901923173991,33.02,silver,de,1,price,7.0
36861d11_1_0,1,f0197d740a2df2da,tchibo.de,,,,,False,False,False,False,False,False,False,False,False,False,Home & Garden,0.579629881348239,Shopping,0.1935164276367455,Food & Drink,0.053901510715341175,Home Appliances,0.0957495833336989,Fashion Events,0.0566077647918096,Coupons and Discounts,0.049961777586752604,1881,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/www.t-online.de/36861d11/1_0.png,f0197d740a2df2da_1_0.png,Tchibo Flexibles Sofatablett 49 99 AB IN DEN GARTENURLUB Jetzt shoppen,0,0,295,600,Wide skyscraper,Other,mixed,0,0,1,1,114.55977420630714,122.62014166037504,102.83854672275616,31.37,gray,de,1,price,7.0
9a2f4512_1_6,1,06082560d860baba,wien-ticket.at,,,,,False,False,False,False,False,False,False,False,False,False,Music and Audio,0.7229956114316247,Events and Attractions,0.19054169534293108,Fine Art,0.057869922232286285,Musicals,0.10538532256075972,Opera,0.1035819453606776,Rock Music,0.06308974836195896,1259,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/www.news.at/9a2f4512/1_6.png,06082560d860baba_1_6.png,,0,0,620,120,Wide skyscraper,Other,typed,0,0,0,0,243.3628770599691,242.52523370490795,242.85662886696537,41.82,white,de,1,corrupted,5.0
9a2f4512_0_6,1,8eed84bceb588201,ibiza-selected.com,,,,,False,False,False,False,False,False,False,False,False,False,Real Estate,0.4580873103412724,Events and Attractions,0.15856514953470904,Travel,0.1449985523965639,Travel Type,0.3475283653696145,Vacation Properties,0.21021816671258606,Personal Celebrations & Life Events,0.08073162307115696,1264,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/www.news.at/9a2f4512/0_6.png,8eed84bceb588201_0_6.png,"ist uns wichtig! nhalte zu optimieren, indem Sie uns en beantworten Feedback geben",1,1,300,250,Medium rectangle,Other,typed,0,0,1,0,254.3202539458597,254.29205537430497,254.27025835463985,75.58,white,de,0,corrupted,9.0
fa13f5eb_1_2,1,ec608cb0237c25ea,mammut.com,,,,,False,False,False,False,False,False,False,False,False,False,Style & Fashion,0.5752357588379043,Sports,0.34670446721044057,Movies,0.013298505417563215,Extreme Sports,0.311939878557192,Women's Fashion,0.08108632023475397,Men's Fashion,0.054471928205827136,2298,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/rp-online.de/fa13f5eb/1_2.png,ec608cb0237c25ea_1_2.png,MAMMUT SINCE 1882 -40% -30% MAMMUT SWISS 1862 Unsere Neuheiten Mammut,0,0,970,250,Wide skyscraper,Retail,typed,0,1,0,1,253.7678705839328,253.42752215613416,254.03024159283345,67.93,white,de,1,price,5.0
14d6384a_1_0,1,9291dd5d987f315f,carjet.com,,,,,False,False,False,False,False,False,False,False,False,False,Travel,0.6177837128774901,Automotive,0.37458062106241496,Business and Finance,0.004750869988211199,Travel Type,0.44874164541748496,Auto Rentals,0.418906046539844,Travel Locations,0.06494802960129856,309,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/taz.de/14d6384a/1_0.png,9291dd5d987f315f_1_0.png,"Mietwagen Sevilla 34,12€ Zur Website Mietwagen Düsseldorf 23,12€ Zur Website Mietwagen Faro 8,90€ Zur Website CarJet",0,0,300,600,Sidebar ad,Cars,typed,0,0,1,1,253.09554925900622,252.5715127107065,252.9155537161029,69.81,white,de,1,price,8.0
05c9678d_1_1,1,ea101c7249a1ae2a,quadrapol.com,,,,,False,False,False,False,False,False,False,False,False,False,Home & Garden,0.6050667740085534,Real Estate,0.27990605551545106,Hobbies & Interests,0.08341859861578374,Houses,0.4673998722441072,Gardening,0.1154956238771304,Interior Decorating,0.08081035949174488,1247,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/slate.fr/05c9678d/1_1.png,ea101c7249a1ae2a_1_1.png,State Studio Tiny House 2 à 6 personnes Optez pour un habitat éco- responsable. Bois certifié FSC/ PEFC. Foréts durablement gérées. Quadrapol Ouvrir,0,0,330,472,Wide skyscraper,Real estate,typed,0,0,0,1,253.62431286022357,252.51941110455468,253.207815799,67.51,white,fr,1,quality,8.0
05c9678d_1_0,1,bc4f18385e75b1fa,cassar.ch,,,,,False,False,False,False,False,False,False,False,False,False,Events and Attractions,0.8276290723716256,Family and Relationships,0.11912787312705607,Business and Finance,0.009853775843021441,Personal Celebrations & Life Events,0.840935290023473,Bereavement,0.042878137402884785,Spirituality,0.007502415230201386,1244,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/slate.fr/05c9678d/0_0.png,bc4f18385e75b1fa_0_0.png,Consigner vos voeux & souhaits Évitez souci financier au milieu de chagrin et de désarroi avec une offre personnalisée! Cassar SA En savoir plus,0,0,1000,250,4:1 Banner,Other,typed,0,0,0,1,254.2137531338584,253.80478136293453,254.2038876045825,49.15,white,fr,1,quality,4.0
05c9678d_0_1,1,c9f437e099564aa8,cassar.ch,,,,,False,False,False,False,False,False,False,False,False,False,Events and Attractions,0.8276290723716256,Family and Relationships,0.11912787312705607,Business and Finance,0.009853775843021441,Personal Celebrations & Life Events,0.840935290023473,Bereavement,0.042878137402884785,Spirituality,0.007502415230201386,1245,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/slate.fr/05c9678d/0_1.png,c9f437e099564aa8_0_1.png,State Studio Évitant tout souci financier Collaborez avec une équipe de proximité géopraphique pour vos dernières volontés. Cassar SA En savoir plus,0,0,330,472,Wide skyscraper,Other,typed,0,0,0,1,253.4711326405904,252.2948082090035,252.8371389774382,66.67,white,fr,1,quality,3.0
ff102145_1_8,1,d21af4a6f38896d4,gov.wales,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.7021635994457341,Business and Finance,0.21008440796176212,Personal Finance,0.034405386885012185,Welsh,0.8755925732560151,Industries,0.01782941786678105,Environment,0.012469128127466924,1243,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/mirror.co.uk/ff102145/1_8.png,d21af4a6f38896d4_1_8.png,Welsh Government The Law In Wales Has Changed OPEN,0,0,728,90,Wide skyscraper,Other,typed,0,0,1,0,254.9133004111816,254.27516168357795,254.93047089695648,73.87,white,en,1,time,4.0
ff102145_1_7,1,6d60c68d71d8de44,gov.wales,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.7021635994457341,Business and Finance,0.21008440796176212,Personal Finance,0.034405386885012185,Welsh,0.8755925732560151,Industries,0.01782941786678105,Environment,0.012469128127466924,1242,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/mirror.co.uk/ff102145/1_7.png,6d60c68d71d8de44_1_7.png,"The Law In Wales Has Changed Physical Punishment, Like Smacking, Is Now Illegal In Wales. Find Out What´s Changed Welsh Government Open",0,0,970,250,Wide skyscraper,Other,typed,0,0,1,1,254.89668788843915,254.394156434748,254.91025466120976,54.41,white,en,1,time,4.0
ff102145_1_6,1,793d0cfc8f5ad4e3,gov.wales,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.7021635994457341,Business and Finance,0.21008440796176212,Personal Finance,0.034405386885012185,Welsh,0.8755925732560151,Industries,0.01782941786678105,Environment,0.012469128127466924,1241,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/mirror.co.uk/ff102145/1_6.png,793d0cfc8f5ad4e3_1_6.png,"The Law In Wales Has Changed Physical Punishment, Like Smacking, Is Now Illegal In Wales. Find Out What´s Changed Welsh Government Open",0,0,970,250,Wide skyscraper,Other,typed,0,0,1,1,254.89662803828563,254.40775801305475,254.91019470824267,54.41,white,en,1,time,4.0
ff102145_1_5,1,5621c661a08d8286,gov.wales,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.7021635994457341,Business and Finance,0.21008440796176212,Personal Finance,0.034405386885012185,Welsh,0.8755925732560151,Industries,0.01782941786678105,Environment,0.012469128127466924,2484,http://ads3-d.adbl.io/static/img/2022-04-20/Automobiles/mirror.co.uk/ff102145/1_5.png,5621c661a08d8286_1_5.png,Welsh Government The Law In Wales Has Changed Open,0,0,300,250,Medium rectangle,Other,typed,0,0,1,1,248.84701247537566,249.2474283212912,250.90457430510048,73.1,white,en,1,time,4.0
3761d4b5_1_7,1,a4878df71b0d0964,gov.wales,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.7021635994457341,Business and Finance,0.21008440796176212,Personal Finance,0.034405386885012185,Welsh,0.8755925732560151,Industries,0.01782941786678105,Environment,0.012469128127466924,2257,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/mirror.co.uk/3761d4b5/1_7.png,a4878df71b0d0964_1_7.png,The Law In Wales Has Changed gov.wales Open,0,0,970,250,Wide skyscraper,Other,typed,0,0,1,1,254.51867799027252,253.93810428793412,254.44612186718967,69.44,white,en,1,time,4.0
3761d4b5_1_6,1,1450c1dcb22e4256,gov.wales,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.7021635994457341,Business and Finance,0.21008440796176212,Personal Finance,0.034405386885012185,Welsh,0.8755925732560151,Industries,0.01782941786678105,Environment,0.012469128127466924,2256,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/mirror.co.uk/3761d4b5/1_6.png,1450c1dcb22e4256_1_6.png,The Law In Wales Has Changed gov.wales Open,0,0,970,250,Wide skyscraper,Other,typed,0,0,1,1,254.5184877243343,253.97208727772892,254.4454929861704,69.44,white,en,1,time,4.0
3761d4b5_1_5,1,77b140c775d58adf,gov.wales,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.7021635994457341,Business and Finance,0.21008440796176212,Personal Finance,0.034405386885012185,Welsh,0.8755925732560151,Industries,0.01782941786678105,Environment,0.012469128127466924,2255,http://ads3-d.adbl.io/static/img/2022-04-19/Automobiles/mirror.co.uk/3761d4b5/1_5.png,77b140c775d58adf_1_5.png,"The Law In Wales Has Changed No One Is Allowed To Use Physical Punishment, Like Smacking, To Discipline Children",0,0,300,600,Sidebar ad,Other,typed,0,0,0,1,247.4312092227913,246.81885939909787,245.49165980447566,52.63,white,en,1,time,4.0
cb09f413_1_5,1,d8621377772ca8ce,gov.wales,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.7021635994457341,Business and Finance,0.21008440796176212,Personal Finance,0.034405386885012185,Welsh,0.8755925732560151,Industries,0.01782941786678105,Environment,0.012469128127466924,352,http://ads3-d.adbl.io/static/img/2022-04-17/Automobiles/mirror.co.uk/cb09f413/1_5.png,d8621377772ca8ce_1_5.png,"Ending Physical Punishment Physical Punishment, Like Smacking, Is Now Illegal in Wales. Find Out What´s Changed 7",0,0,120,600,Wide skyscraper,Other,typed,0,0,0,0,250.1442186870196,249.5949169017823,249.28893525214093,58.58,white,en,1,time,4.0
cb09f413_1_4,1,e45b868e4f259893,gov.wales,,,,,False,False,False,False,False,False,False,False,False,False,Careers,0.7021635994457341,Business and Finance,0.21008440796176212,Personal Finance,0.034405386885012185,Welsh,0.8755925732560151,Industries,0.01782941786678105,Environment,0.012469128127466924,351,http://ads3-d.adbl.io/static/img/2022-04-17/Automobiles/mirror.co.uk/cb09f413/1_4.png,e45b868e4f259893_1_4.png,"Ending Physical Punishment Physical Punishment, Like Smacking, Is Now Illegal in Wales. Find Out What´s Changed PRIVACY",0,0,120,600,Wide skyscraper,Other,typed,0,0,0,0,250.0591694139724,249.52403680559743,249.23547212517886,56.45,white,en,1,time,4.0
aa91c077_1_1,1,cbff0ce4eb51dcf6,pranamat.at,,,,,False,False,False,False,False,False,False,False,False,False,Healthy Living,0.4585979309938149,Medical Health,0.4438587254828363,Style & Fashion,0.07056979950601855,Wellness,0.4109674942342261,Diseases and Conditions,0.40702700296978384,Beauty,0.022070346033654185,777,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/www.stuttgarter-zeitung.de/aa91c077/1_1.png,cbff0ce4eb51dcf6_1_1.png,€293 Unser Aktionsangebot für Neukunden 3 Monate Qualitätsjournalismus aus Stuttgart für nur 3€ Zugriff auf alle Artikel von Stuttgarter- Zeitung.de €265 NEU €75,1,0,1200,250,Wide skyscraper,Retail,typed,0,0,0,1,254.66367234442063,254.6430762249527,254.5896910161808,39.67,white,de,0,price,6.0
422472a5_1_1,1,fc1fad7fd1858ee1,pranamat.at,,,,,False,False,False,False,False,False,False,False,False,False,Healthy Living,0.4585979309938149,Medical Health,0.4438587254828363,Style & Fashion,0.07056979950601855,Wellness,0.4109674942342261,Diseases and Conditions,0.40702700296978384,Beauty,0.022070346033654185,708,http://ads3-d.adbl.io/static/img/2022-04-18/Automobiles/www.stuttgarter-zeitung.de/422472a5/1_1.png,fc1fad7fd1858ee1_1_1.png,NEU Unser Aktionsangebot für Neukunden 3 Monate Qualitätsjournalismus aus Stuttgart für nur 3€ Zugriff auf alle Artikel von Stuttgarter-Zeitung.de Pranamat ECO,1,0,1200,250,Wide skyscraper,Retail,typed,0,0,0,1,254.6636723443884,254.6430762249414,254.5896910162157,39.67,white,de,0,price,6.0
